scenario_id,factor_id,stressed_value
SP-011,FX-PLNHUF-1D,89.27182104
SP-011,FX-PLNHUF-1M,89.00247402
SP-011,FX-PLNHUF-3M,88.63470637
SP-011,FX-PLNSGD-1D,0.33761901
SP-011,FX-PLNSGD-1M,0.33936233
SP-011,FX-PLNSGD-3M,0.34167296
SP-011,FX-PLNHKD-1D,1.88291698
SP-011,FX-PLNHKD-1M,1.88962990
SP-011,FX-PLNHKD-3M,1.89824477
SP-011,FX-PLNKRW-1D,344.07350976
SP-011,FX-PLNKRW-1M,346.27768488
SP-011,FX-PLNKRW-3M,349.03632876
SP-011,FX-PLNCNY-1D,1.78037443
SP-011,FX-PLNCNY-1M,1.79440469
SP-011,FX-PLNCNY-3M,1.81290945
SP-011,FX-PLNINR-1D,20.81182618
SP-011,FX-PLNINR-1M,20.76436441
SP-011,FX-PLNINR-3M,20.69562382
SP-011,FX-PLNBRL-1D,1.25069369
SP-011,FX-PLNBRL-1M,1.24086397
SP-011,FX-PLNBRL-3M,1.22550812
SP-011,FX-CZKHUF-1D,15.33244825
SP-011,FX-CZKHUF-1M,15.26495531
SP-011,FX-CZKHUF-3M,15.17423158
SP-011,FX-CZKSGD-1D,0.05798611
SP-011,FX-CZKSGD-1M,0.05820457
SP-011,FX-CZKSGD-3M,0.05849429
SP-011,FX-CZKHKD-1D,0.32339127
SP-011,FX-CZKHKD-1M,0.32409342
SP-011,FX-CZKHKD-3M,0.32497886
SP-011,FX-CZKKRW-1D,59.09467536
SP-011,FX-CZKKRW-1M,59.39063428
SP-011,FX-CZKKRW-3M,59.75490076
SP-011,FX-CZKCNY-1D,0.30577957
SP-011,FX-CZKCNY-1M,0.30776119
SP-011,FX-CZKCNY-3M,0.31036948
SP-011,FX-CZKINR-1D,3.57443417
SP-011,FX-CZKINR-1M,3.56132903
SP-011,FX-CZKINR-3M,3.54308376
SP-011,FX-CZKBRL-1D,0.21480682
SP-011,FX-CZKBRL-1M,0.21282254
SP-011,FX-CZKBRL-3M,0.20980657
SP-011,FX-HUFSGD-1D,0.00378192
SP-011,FX-HUFSGD-1M,0.00381295
SP-011,FX-HUFSGD-3M,0.00385484
SP-011,FX-HUFHKD-1D,0.02109195
SP-011,FX-HUFHKD-1M,0.02123121
SP-011,FX-HUFHKD-3M,0.02141650
SP-011,FX-HUFKRW-1D,3.85422304
SP-011,FX-HUFKRW-1M,3.89065235
SP-011,FX-HUFKRW-3M,3.93791939
SP-011,FX-HUFCNY-1D,0.01994330
SP-011,FX-HUFCNY-1M,0.02016129
SP-011,FX-HUFCNY-3M,0.02045372
SP-011,FX-HUFINR-1D,0.23312873
SP-011,FX-HUFINR-1M,0.23330098
SP-011,FX-HUFINR-3M,0.23349345
SP-011,FX-HUFBRL-1D,0.01400995
SP-011,FX-HUFBRL-1M,0.01394190
SP-011,FX-HUFBRL-3M,0.01382650
SP-011,FX-SGDHKD-1D,5.57704672
SP-011,FX-SGDHKD-1M,5.56817817
SP-011,FX-SGDHKD-3M,5.55573608
SP-011,FX-SGDKRW-1D,1019.11770745
SP-011,FX-SGDKRW-1M,1020.37751000
SP-011,FX-SGDKRW-3M,1021.55093809
SP-011,FX-SGDCNY-1D,5.27332404
SP-011,FX-SGDCNY-1M,5.28757777
SP-011,FX-SGDCNY-3M,5.30597876
SP-011,FX-SGDINR-1D,61.64293379
SP-011,FX-SGDINR-1M,61.18641594
SP-011,FX-SGDINR-3M,60.57144252
SP-011,FX-SGDBRL-1D,3.70445281
SP-011,FX-SGDBRL-1M,3.65645764
SP-011,FX-SGDBRL-3M,3.58678701
SP-011,FX-HKDKRW-1D,182.73429629
SP-011,FX-HKDKRW-1M,183.25159109
SP-011,FX-HKDKRW-3M,183.87319395
SP-011,FX-HKDCNY-1D,0.94554059
SP-011,FX-HKDCNY-1M,0.94960643
SP-011,FX-HKDCNY-3M,0.95504514
SP-011,FX-HKDINR-1D,11.05297067
SP-011,FX-HKDINR-1M,10.98858801
SP-011,FX-HKDINR-3M,10.90250538
SP-011,FX-HKDBRL-1D,0.66423199
SP-011,FX-HKDBRL-1M,0.65667037
SP-011,FX-HKDBRL-3M,0.64560068
SP-011,FX-KRWCNY-1D,0.00517440
SP-011,FX-KRWCNY-1M,0.00518198
SP-011,FX-KRWCNY-3M,0.00519404
SP-011,FX-KRWINR-1D,0.06048657
SP-011,FX-KRWINR-1M,0.05996449
SP-011,FX-KRWINR-3M,0.05929361
SP-011,FX-KRWBRL-1D,0.00363496
SP-011,FX-KRWBRL-1M,0.00358344
SP-011,FX-KRWBRL-3M,0.00351112
SP-011,FX-CNYINR-1D,11.68957822
SP-011,FX-CNYINR-1M,11.57172879
SP-011,FX-CNYINR-3M,11.41569637
SP-011,FX-CNYBRL-1D,0.70248913
SP-011,FX-CNYBRL-1M,0.69151846
SP-011,FX-CNYBRL-3M,0.67598970
SP-011,FX-INRBRL-1D,0.06009534
SP-011,FX-INRBRL-1M,0.05975930
SP-011,FX-INRBRL-3M,0.05921581
SP-011,OPTION-EQA-030D-K050,44.99243584
SP-011,OPTION-EQA-030D-K060,35.99394867
SP-011,OPTION-EQA-030D-K070,26.99546150
SP-011,OPTION-EQA-030D-K080,17.99698123
SP-011,OPTION-EQA-030D-K090,9.03242844
SP-011,OPTION-EQA-030D-K100,1.85839014
SP-011,OPTION-EQA-030D-K110,0.06335553
SP-011,OPTION-EQA-030D-K120,0.00028409
SP-011,OPTION-EQA-030D-K130,0.00000022
SP-011,OPTION-EQA-030D-K140,0.00000000
SP-011,OPTION-EQA-030D-K150,0.00000000
SP-011,OPTION-EQA-090D-K050,44.99243584
SP-011,OPTION-EQA-090D-K060,35.99394868
SP-011,OPTION-EQA-090D-K070,26.99551780
SP-011,OPTION-EQA-090D-K080,18.01251500
SP-011,OPTION-EQA-090D-K090,9.45847776
SP-011,OPTION-EQA-090D-K100,3.23857500
SP-011,OPTION-EQA-090D-K110,0.63894709
SP-011,OPTION-EQA-090D-K120,0.07255156
SP-011,OPTION-EQA-090D-K130,0.00507517
SP-011,OPTION-EQA-090D-K140,0.00023806
SP-011,OPTION-EQA-090D-K150,0.00000812
SP-011,OPTION-EQA-180D-K050,44.99243588
SP-011,OPTION-EQA-180D-K060,35.99401550
SP-011,OPTION-EQA-180D-K070,27.00326068
SP-011,OPTION-EQA-180D-K080,18.16873306
SP-011,OPTION-EQA-180D-K090,10.27023134
SP-011,OPTION-EQA-180D-K100,4.61499098
SP-011,OPTION-EQA-180D-K110,1.62023129
SP-011,OPTION-EQA-180D-K120,0.45120293
SP-011,OPTION-EQA-180D-K130,0.10283492
SP-011,OPTION-EQA-180D-K140,0.01985551
SP-011,OPTION-EQA-180D-K150,0.00335417
SP-011,OPTION-EQA-360D-K050,44.99264682
SP-011,OPTION-EQA-360D-K060,36.00412964
SP-011,OPTION-EQA-360D-K070,27.13171775
SP-011,OPTION-EQA-360D-K080,18.80115709
SP-011,OPTION-EQA-360D-K090,11.76208221
SP-011,OPTION-EQA-360D-K100,6.60332499
SP-011,OPTION-EQA-360D-K110,3.34578407
SP-011,OPTION-EQA-360D-K120,1.54826410
SP-011,OPTION-EQA-360D-K130,0.66381155
SP-011,OPTION-EQA-360D-K140,0.26740869
SP-011,OPTION-EQA-360D-K150,0.10249256
SP-011,OPTION-EQA-720D-K050,45.01461160
SP-011,OPTION-EQA-720D-K060,36.17795437
SP-011,OPTION-EQA-720D-K070,27.80389979
SP-011,OPTION-EQA-720D-K080,20.35213371
SP-011,OPTION-EQA-720D-K090,14.20114473
SP-011,OPTION-EQA-720D-K100,9.48674151
SP-011,OPTION-EQA-720D-K110,6.10511901
SP-011,OPTION-EQA-720D-K120,3.80897158
SP-011,OPTION-EQA-720D-K130,2.31810929
SP-011,OPTION-EQA-720D-K140,1.38364694
SP-011,OPTION-EQA-720D-K150,0.81375242
SP-011,OPTION-EQB-030D-K050,46.52626888
SP-011,OPTION-EQB-030D-K060,37.22101510
SP-011,OPTION-EQB-030D-K070,27.91576133
SP-011,OPTION-EQB-030D-K080,18.61052905
SP-011,OPTION-EQB-030D-K090,9.35451858
SP-011,OPTION-EQB-030D-K100,2.02813383
SP-011,OPTION-EQB-030D-K110,0.08804111
SP-011,OPTION-EQB-030D-K120,0.00063589
SP-011,OPTION-EQB-030D-K130,0.00000096
SP-011,OPTION-EQB-030D-K140,0.00000000
SP-011,OPTION-EQB-030D-K150,0.00000000
SP-011,OPTION-EQB-090D-K050,46.52626888
SP-011,OPTION-EQB-090D-K060,37.22101515
SP-011,OPTION-EQB-090D-K070,27.91591147
SP-011,OPTION-EQB-090D-K080,18.63559168
SP-011,OPTION-EQB-090D-K090,9.87239506
SP-011,OPTION-EQB-090D-K100,3.53312010
SP-011,OPTION-EQB-090D-K110,0.77472303
SP-011,OPTION-EQB-090D-K120,0.10448681
SP-011,OPTION-EQB-090D-K130,0.00920518
SP-011,OPTION-EQB-090D-K140,0.00057032
SP-011,OPTION-EQB-090D-K150,0.00002665
SP-011,OPTION-EQB-180D-K050,46.52626910
SP-011,OPTION-EQB-180D-K060,37.22119404
SP-011,OPTION-EQB-180D-K070,27.92941901
SP-011,OPTION-EQB-180D-K080,18.84372047
SP-011,OPTION-EQB-180D-K090,10.79979948
SP-011,OPTION-EQB-180D-K100,5.03244371
SP-011,OPTION-EQB-180D-K110,1.88590633
SP-011,OPTION-EQB-180D-K120,0.57704729
SP-011,OPTION-EQB-180D-K130,0.14823227
SP-011,OPTION-EQB-180D-K140,0.03294704
SP-011,OPTION-EQB-180D-K150,0.00651627
SP-011,OPTION-EQB-360D-K050,46.52678484
SP-011,OPTION-EQB-360D-K060,37.23876244
SP-011,OPTION-EQB-360D-K070,28.10801325
SP-011,OPTION-EQB-360D-K080,19.60531385
SP-011,OPTION-EQB-360D-K090,12.46111099
SP-011,OPTION-EQB-360D-K100,7.19546683
SP-011,OPTION-EQB-360D-K110,3.79896860
SP-011,OPTION-EQB-360D-K120,1.85418320
SP-011,OPTION-EQB-360D-K130,0.84734344
SP-011,OPTION-EQB-360D-K140,0.36702611
SP-011,OPTION-EQB-360D-K150,0.15233566
SP-011,OPTION-EQB-720D-K050,46.56298586
SP-011,OPTION-EQB-720D-K060,37.47896777
SP-011,OPTION-EQB-720D-K070,28.93375833
SP-011,OPTION-EQB-720D-K080,21.37552417
SP-011,OPTION-EQB-720D-K090,15.13985964
SP-011,OPTION-EQB-720D-K100,10.32673453
SP-011,OPTION-EQB-720D-K110,6.82283370
SP-011,OPTION-EQB-720D-K120,4.39125283
SP-011,OPTION-EQB-720D-K130,2.76809666
SP-011,OPTION-EQB-720D-K140,1.71704574
SP-011,OPTION-EQB-720D-K150,1.05225416
SP-011,OPTION-EQC-030D-K050,48.06010192
SP-011,OPTION-EQC-030D-K060,38.44808154
SP-011,OPTION-EQC-030D-K070,28.83606115
SP-011,OPTION-EQC-030D-K080,19.22409848
SP-011,OPTION-EQC-030D-K090,9.68070378
SP-011,OPTION-EQC-030D-K100,2.20488790
SP-011,OPTION-EQC-030D-K110,0.11822454
SP-011,OPTION-EQC-030D-K120,0.00128634
SP-011,OPTION-EQC-030D-K130,0.00000347
SP-011,OPTION-EQC-030D-K140,0.00000000
SP-011,OPTION-EQC-030D-K150,0.00000000
SP-011,OPTION-EQC-090D-K050,48.06010192
SP-011,OPTION-EQC-090D-K060,38.44808174
SP-011,OPTION-EQC-090D-K070,28.83641404
SP-011,OPTION-EQC-090D-K080,19.26236750
SP-011,OPTION-EQC-090D-K090,10.29859283
SP-011,OPTION-EQC-090D-K100,3.83978375
SP-011,OPTION-EQC-090D-K110,0.92430834
SP-011,OPTION-EQC-090D-K120,0.14472903
SP-011,OPTION-EQC-090D-K130,0.01555262
SP-011,OPTION-EQC-090D-K140,0.00122374
SP-011,OPTION-EQC-090D-K150,0.00007496
SP-011,OPTION-EQC-180D-K050,48.06010287
SP-011,OPTION-EQC-180D-K060,38.44850378
SP-011,OPTION-EQC-180D-K070,28.85845083
SP-011,OPTION-EQC-180D-K080,19.53105479
SP-011,OPTION-EQC-180D-K090,11.34706277
SP-011,OPTION-EQC-180D-K100,5.46698345
SP-011,OPTION-EQC-180D-K110,2.17102226
SP-011,OPTION-EQC-180D-K120,0.72126725
SP-011,OPTION-EQC-180D-K130,0.20552659
SP-011,OPTION-EQC-180D-K140,0.05158294
SP-011,OPTION-EQC-180D-K150,0.01168599
SP-011,OPTION-EQC-360D-K050,48.06122934
SP-011,OPTION-EQC-360D-K060,38.47707574
SP-011,OPTION-EQC-360D-K070,29.09776686
SP-011,OPTION-EQC-360D-K080,20.43202838
SP-011,OPTION-EQC-360D-K090,13.18434026
SP-011,OPTION-EQC-360D-K100,7.81162564
SP-011,OPTION-EQC-360D-K110,4.27868430
SP-011,OPTION-EQC-360D-K120,2.18867523
SP-011,OPTION-EQC-360D-K130,1.05753713
SP-011,OPTION-EQC-360D-K140,0.48788933
SP-011,OPTION-EQC-360D-K150,0.21696838
SP-011,OPTION-EQC-720D-K050,48.11751933
SP-011,OPTION-EQC-720D-K060,38.79737703
SP-011,OPTION-EQC-720D-K070,30.09170132
SP-011,OPTION-EQC-720D-K080,22.43152359
SP-011,OPTION-EQC-720D-K090,16.11148286
SP-011,OPTION-EQC-720D-K100,11.20026519
SP-011,OPTION-EQC-720D-K110,7.57672474
SP-011,OPTION-EQC-720D-K120,5.01300149
SP-011,OPTION-EQC-720D-K130,3.25944690
SP-011,OPTION-EQC-720D-K140,2.09119470
SP-011,OPTION-EQC-720D-K150,1.32845257
SP-011,OPTION-EQD-030D-K050,49.59393496
SP-011,OPTION-EQD-030D-K060,39.67514797
SP-011,OPTION-EQD-030D-K070,29.75636098
SP-011,OPTION-EQD-030D-K080,19.83771109
SP-011,OPTION-EQD-030D-K090,10.01137889
SP-011,OPTION-EQD-030D-K100,2.38865172
SP-011,OPTION-EQD-030D-K110,0.15426675
SP-011,OPTION-EQD-030D-K120,0.00239398
SP-011,OPTION-EQD-030D-K130,0.00001065
SP-011,OPTION-EQD-030D-K140,0.00000002
SP-011,OPTION-EQD-030D-K150,0.00000000
SP-011,OPTION-EQD-090D-K050,49.59393496
SP-011,OPTION-EQD-090D-K060,39.67514879
SP-011,OPTION-EQD-090D-K070,29.75710858
SP-011,OPTION-EQD-090D-K080,19.89352678
SP-011,OPTION-EQD-090D-K090,10.73709245
SP-011,OPTION-EQD-090D-K100,4.15856261
SP-011,OPTION-EQD-090D-K110,1.08766029
SP-011,OPTION-EQD-090D-K120,0.19404685
SP-011,OPTION-EQD-090D-K130,0.02477798
SP-011,OPTION-EQD-090D-K140,0.00239783
SP-011,OPTION-EQD-090D-K150,0.00018561
SP-011,OPTION-EQD-180D-K050,49.59393833
SP-011,OPTION-EQD-180D-K060,39.67604594
SP-011,OPTION-EQD-180D-K070,29.79111195
SP-011,OPTION-EQD-180D-K080,20.23137768
SP-011,OPTION-EQD-180D-K090,11.91187418
SP-011,OPTION-EQD-180D-K100,5.91860067
SP-011,OPTION-EQD-180D-K110,2.47541149
SP-011,OPTION-EQD-180D-K120,0.88419866
SP-011,OPTION-EQD-180D-K130,0.27584746
SP-011,OPTION-EQD-180D-K140,0.07694994
SP-011,OPTION-EQD-180D-K150,0.01961360
SP-011,OPTION-EQD-360D-K050,49.59618006
SP-011,OPTION-EQD-360D-K060,39.72003304
SP-011,OPTION-EQD-360D-K070,30.10205576
SP-011,OPTION-EQD-360D-K080,21.28139567
SP-011,OPTION-EQD-360D-K090,13.93157713
SP-011,OPTION-EQD-360D-K100,8.45177438
SP-011,OPTION-EQD-360D-K110,4.78473910
SP-011,OPTION-EQD-360D-K120,2.55159383
SP-011,OPTION-EQD-360D-K130,1.29489123
SP-011,OPTION-EQD-360D-K140,0.63131878
SP-011,OPTION-EQD-360D-K150,0.29818993
SP-011,OPTION-EQD-720D-K050,49.67954672
SP-011,OPTION-EQD-720D-K060,40.13453705
SP-011,OPTION-EQD-720D-K070,31.27808345
SP-011,OPTION-EQD-720D-K080,23.51985099
SP-011,OPTION-EQD-720D-K090,17.11580475
SP-011,OPTION-EQD-720D-K100,12.10725688
SP-011,OPTION-EQD-720D-K110,8.36658423
SP-011,OPTION-EQD-720D-K120,5.67385185
SP-011,OPTION-EQD-720D-K130,3.79193294
SP-011,OPTION-EQD-720D-K140,2.50638193
SP-011,OPTION-EQD-720D-K150,1.64337803
SP-011,OPTION-EQE-030D-K050,51.12776800
SP-011,OPTION-EQE-030D-K060,40.90221440
SP-011,OPTION-EQE-030D-K070,30.67666081
SP-011,OPTION-EQE-030D-K080,20.45140147
SP-011,OPTION-EQE-030D-K090,10.34689022
SP-011,OPTION-EQE-030D-K100,2.57942461
SP-011,OPTION-EQE-030D-K110,0.19647102
SP-011,OPTION-EQE-030D-K120,0.00415679
SP-011,OPTION-EQE-030D-K130,0.00002857
SP-011,OPTION-EQE-030D-K140,0.00000008
SP-011,OPTION-EQE-030D-K150,0.00000000
SP-011,OPTION-EQE-090D-K050,51.12776800
SP-011,OPTION-EQE-090D-K060,40.90221716
SP-011,OPTION-EQE-090D-K070,30.67811377
SP-011,OPTION-EQE-090D-K080,20.52972924
SP-011,OPTION-EQE-090D-K090,11.18789197
SP-011,OPTION-EQE-090D-K100,4.48945316
SP-011,OPTION-EQE-090D-K110,1.26472560
SP-011,OPTION-EQE-090D-K120,0.25311276
SP-011,OPTION-EQE-090D-K130,0.03758285
SP-011,OPTION-EQE-090D-K140,0.00435617
SP-011,OPTION-EQE-090D-K150,0.00041347
SP-011,OPTION-EQE-180D-K050,51.12777827
SP-011,OPTION-EQE-180D-K060,40.90396607
SP-011,OPTION-EQE-180D-K070,30.72818323
SP-011,OPTION-EQE-180D-K080,20.94521641
SP-011,OPTION-EQE-180D-K090,12.49409916
SP-011,OPTION-EQE-180D-K100,6.38728541
SP-011,OPTION-EQE-180D-K110,2.79892460
SP-011,OPTION-EQE-180D-K120,1.06608628
SP-011,OPTION-EQE-180D-K130,0.36018810
SP-011,OPTION-EQE-180D-K140,0.11022628
SP-011,OPTION-EQE-180D-K150,0.03114443
SP-011,OPTION-EQE-360D-K050,51.13190611
SP-011,OPTION-EQE-360D-K060,40.96863081
SP-011,OPTION-EQE-360D-K070,31.12180877
SP-011,OPTION-EQE-360D-K080,22.15345480
SP-011,OPTION-EQE-360D-K090,14.70265222
SP-011,OPTION-EQE-360D-K100,9.11588485
SP-011,OPTION-EQE-360D-K110,5.31696483
SP-011,OPTION-EQE-360D-K120,2.94278263
SP-011,OPTION-EQE-360D-K130,1.55977059
SP-011,OPTION-EQE-360D-K140,0.79842490
SP-011,OPTION-EQE-360D-K150,0.39763744
SP-011,OPTION-EQE-720D-K050,51.25040027
SP-011,OPTION-EQE-720D-K060,41.49161450
SP-011,OPTION-EQE-720D-K070,32.49314221
SP-011,OPTION-EQE-720D-K080,24.64023791
SP-011,OPTION-EQE-720D-K090,18.15263482
SP-011,OPTION-EQE-720D-K100,13.04762978
SP-011,OPTION-EQE-720D-K110,9.19222184
SP-011,OPTION-EQE-720D-K120,6.37346967
SP-011,OPTION-EQE-720D-K130,4.36530817
SP-011,OPTION-EQE-720D-K140,2.96276826
SP-011,OPTION-EQE-720D-K150,1.99782272
SP-011,OPTION-EQF-030D-K050,52.66160104
SP-011,OPTION-EQF-030D-K060,42.12928083
SP-011,OPTION-EQF-030D-K070,31.59696066
SP-011,OPTION-EQF-030D-K080,21.06522058
SP-011,OPTION-EQF-030D-K090,10.68753810
SP-011,OPTION-EQF-030D-K100,2.77720586
SP-011,OPTION-EQF-030D-K110,0.24509019
SP-011,OPTION-EQF-030D-K120,0.00680894
SP-011,OPTION-EQF-030D-K130,0.00006851
SP-011,OPTION-EQF-030D-K140,0.00000030
SP-011,OPTION-EQF-030D-K150,0.00000000
SP-011,OPTION-EQF-090D-K050,52.66160104
SP-011,OPTION-EQF-090D-K060,42.12928890
SP-011,OPTION-EQF-090D-K070,31.59958757
SP-011,OPTION-EQF-090D-K080,21.17159767
SP-011,OPTION-EQF-090D-K090,11.65097385
SP-011,OPTION-EQF-090D-K100,4.83245174
SP-011,OPTION-EQF-090D-K110,1.45544550
SP-011,OPTION-EQF-090D-K120,0.32250879
SP-011,OPTION-EQF-090D-K130,0.05468851
SP-011,OPTION-EQF-090D-K140,0.00742662
SP-011,OPTION-EQF-090D-K150,0.00084287
SP-011,OPTION-EQF-180D-K050,52.66162852
SP-011,OPTION-EQF-180D-K060,42.13245893
SP-011,OPTION-EQF-180D-K070,31.67044812
SP-011,OPTION-EQF-180D-K080,21.67300088
SP-011,OPTION-EQF-180D-K090,13.09361520
SP-011,OPTION-EQF-180D-K100,6.87302732
SP-011,OPTION-EQF-180D-K110,3.14142833
SP-011,OPTION-EQF-180D-K120,1.26710448
SP-011,OPTION-EQF-180D-K130,0.45941220
SP-011,OPTION-EQF-180D-K140,0.15255397
SP-011,OPTION-EQF-180D-K150,0.04719388
SP-011,OPTION-EQF-360D-K050,52.66874820
SP-011,OPTION-EQF-360D-K060,42.22387016
SP-011,OPTION-EQF-360D-K070,32.15781876
SP-011,OPTION-EQF-360D-K080,23.04820490
SP-011,OPTION-EQF-360D-K090,15.49741551
SP-011,OPTION-EQF-360D-K100,9.80392768
SP-011,OPTION-EQF-360D-K110,5.87521273
SP-011,OPTION-EQF-360D-K120,3.36208216
SP-011,OPTION-EQF-360D-K130,1.85243577
SP-011,OPTION-EQF-360D-K140,0.99013350
SP-011,OPTION-EQF-360D-K150,0.51677966
SP-011,OPTION-EQF-720D-K050,52.83137747
SP-011,OPTION-EQF-720D-K060,42.86960317
SP-011,OPTION-EQF-720D-K070,33.73702496
SP-011,OPTION-EQF-720D-K080,25.79242926
SP-011,OPTION-EQF-720D-K090,19.22179748
SP-011,OPTION-EQF-720D-K100,14.02130090
SP-011,OPTION-EQF-720D-K110,10.05346072
SP-011,OPTION-EQF-720D-K120,7.11154774
SP-011,OPTION-EQF-720D-K130,4.97931657
SP-011,OPTION-EQF-720D-K140,3.46041909
SP-011,OPTION-EQF-720D-K150,2.39238539
SP-011,OPTION-EQG-030D-K050,54.19543408
SP-011,OPTION-EQG-030D-K060,43.35634726
SP-011,OPTION-EQG-030D-K070,32.51726057
SP-011,OPTION-EQG-030D-K080,21.67923832
SP-011,OPTION-EQG-030D-K090,11.03358080
SP-011,OPTION-EQG-030D-K100,2.98199474
SP-011,OPTION-EQG-030D-K110,0.30033370
SP-011,OPTION-EQG-030D-K120,0.01061575
SP-011,OPTION-EQG-030D-K130,0.00014940
SP-011,OPTION-EQG-030D-K140,0.00000099
SP-011,OPTION-EQG-030D-K150,0.00000000
SP-011,OPTION-EQG-090D-K050,54.19543408
SP-011,OPTION-EQG-090D-K060,43.35636820
SP-011,OPTION-EQG-090D-K070,32.52172830
SP-011,OPTION-EQG-090D-K080,21.81971022
SP-011,OPTION-EQG-090D-K090,12.12631041
SP-011,OPTION-EQG-090D-K100,5.18755455
SP-011,OPTION-EQG-090D-K110,1.65975923
SP-011,OPTION-EQG-090D-K120,0.40273449
SP-011,OPTION-EQG-090D-K130,0.07681735
SP-011,OPTION-EQG-090D-K140,0.01199736
SP-011,OPTION-EQG-090D-K150,0.00159406
SP-011,OPTION-EQG-180D-K050,54.19550009
SP-011,OPTION-EQG-180D-K060,43.36177048
SP-011,OPTION-EQG-180D-K070,32.61867449
SP-011,OPTION-EQG-180D-K080,22.41507924
SP-011,OPTION-EQG-180D-K090,13.71031102
SP-011,OPTION-EQG-180D-K100,7.37581561
SP-011,OPTION-EQG-180D-K110,3.50280354
SP-011,OPTION-EQG-180D-K120,1.48737358
SP-011,OPTION-EQG-180D-K130,0.57426436
SP-011,OPTION-EQG-180D-K140,0.20501900
SP-011,OPTION-EQG-180D-K150,0.06872207
SP-011,OPTION-EQG-360D-K050,54.20711619
SP-011,OPTION-EQG-360D-K060,43.48673365
SP-011,OPTION-EQG-360D-K070,33.21075699
SP-011,OPTION-EQG-360D-K080,23.96561689
SP-011,OPTION-EQG-360D-K090,16.31573294
SP-011,OPTION-EQG-360D-K100,10.51587234
SP-011,OPTION-EQG-360D-K110,6.45934986
SP-011,OPTION-EQG-360D-K120,3.80933419
SP-011,OPTION-EQG-360D-K130,2.17306629
SP-011,OPTION-EQG-360D-K140,1.20721086
SP-011,OPTION-EQG-360D-K150,0.65691961
SP-011,OPTION-EQG-720D-K050,54.42371734
SP-011,OPTION-EQG-720D-K060,44.26934178
SP-011,OPTION-EQG-720D-K070,35.00980989
SP-011,OPTION-EQG-720D-K080,26.97618317
SP-011,OPTION-EQG-720D-K090,20.32312870
SP-011,OPTION-EQG-720D-K100,15.02818407
SP-011,OPTION-EQG-720D-K110,10.95013439
SP-011,OPTION-EQG-720D-K120,7.88780185
SP-011,OPTION-EQG-720D-K130,5.63369916
SP-011,OPTION-EQG-720D-K140,3.99932854
SP-011,OPTION-EQG-720D-K150,2.82750861
SP-011,OPTION-EQH-030D-K050,55.72926712
SP-011,OPTION-EQH-030D-K060,44.58341370
SP-011,OPTION-EQH-030D-K070,33.43756068
SP-011,OPTION-EQH-030D-K080,22.29354514
SP-011,OPTION-EQH-030D-K090,11.38523891
SP-011,OPTION-EQH-030D-K100,3.19379050
SP-011,OPTION-EQH-030D-K110,0.36237418
SP-011,OPTION-EQH-030D-K120,0.01586720
SP-011,OPTION-EQH-030D-K130,0.00030055
SP-011,OPTION-EQH-030D-K140,0.00000286
SP-011,OPTION-EQH-030D-K150,0.00000002
SP-011,OPTION-EQH-090D-K050,55.72926714
SP-011,OPTION-EQH-090D-K060,44.58346278
SP-011,OPTION-EQH-090D-K070,33.44477340
SP-011,OPTION-EQH-090D-K080,22.47459669
SP-011,OPTION-EQH-090D-K090,12.61386765
SP-011,OPTION-EQH-090D-K100,5.55475763
SP-011,OPTION-EQH-090D-K110,1.87760614
SP-011,OPTION-EQH-090D-K120,0.49421592
SP-011,OPTION-EQH-090D-K130,0.10467777
SP-011,OPTION-EQH-090D-K140,0.01850981
SP-011,OPTION-EQH-090D-K150,0.00282816
SP-011,OPTION-EQH-180D-K050,55.72941178
SP-011,OPTION-EQH-180D-K060,44.59219660
SP-011,OPTION-EQH-180D-K070,33.57360102
SP-011,OPTION-EQH-180D-K080,23.17173164
SP-011,OPTION-EQH-180D-K090,14.34408551
SP-011,OPTION-EQH-180D-K100,7.89563908
SP-011,OPTION-EQH-180D-K110,3.88294347
SP-011,OPTION-EQH-180D-K120,1.72697253
SP-011,OPTION-EQH-180D-K130,0.70538207
SP-011,OPTION-EQH-180D-K140,0.26863844
SP-011,OPTION-EQH-180D-K150,0.09671011
SP-011,OPTION-EQH-360D-K050,55.74748286
SP-011,OPTION-EQH-360D-K060,44.75816775
SP-011,OPTION-EQH-360D-K070,34.28118792
SP-011,OPTION-EQH-360D-K080,24.90564198
SP-011,OPTION-EQH-360D-K090,17.15748366
SP-011,OPTION-EQH-360D-K100,11.25168715
SP-011,OPTION-EQH-360D-K110,7.06925621
SP-011,OPTION-EQH-360D-K120,4.28438427
SP-011,OPTION-EQH-360D-K130,2.52177896
SP-011,OPTION-EQH-360D-K140,1.45028701
SP-011,OPTION-EQH-360D-K150,0.81920307
SP-011,OPTION-EQH-720D-K050,56.02858424
SP-011,OPTION-EQH-720D-K060,45.69153219
SP-011,OPTION-EQH-720D-K070,36.31152220
SP-011,OPTION-EQH-720D-K080,28.19127025
SP-011,OPTION-EQH-720D-K090,21.45647344
SP-011,OPTION-EQH-720D-K100,16.06818996
SP-011,OPTION-EQH-720D-K110,11.88208425
SP-011,OPTION-EQH-720D-K120,8.70196727
SP-011,OPTION-EQH-720D-K130,6.32819811
SP-011,OPTION-EQH-720D-K140,4.57943747
SP-011,OPTION-EQH-720D-K150,3.30350911
SP-011,OPTION-EQI-030D-K050,57.26310016
